video_id,view_count,likes,dislikes,comment_count,views_per_day,likes_per_view,days_to_trend,title_score,title_avg_logprobs,description_score,description_avg_logprobs,tags_score,tags_avg_logprobs,category_encoded,month_encoded,day_encoded,youtube_link
VjxcRAiO8pg,318255,22223,121,1835,318255.0,0.0698276539253114,0,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,7,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,318255,22223,121,1835,318255.0,0.0698276539253114,0,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,7,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,457007,27677,182,2008,457007.0,0.0605614356016428,1,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,5,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,457007,27677,182,2008,457007.0,0.0605614356016428,1,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,5,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,457007,27677,182,2008,457007.0,0.0605614356016428,1,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,5,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,679029,33990,279,2278,169757.25,0.0500567722438953,4,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,4,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,679029,33990,279,2278,169757.25,0.0500567722438953,4,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,4,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,626939,32626,253,2210,208979.66666666663,0.0520401506366648,3,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,3,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,626939,32626,253,2210,208979.66666666663,0.0520401506366648,3,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,3,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,626939,32626,253,2210,208979.66666666663,0.0520401506366648,3,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,3,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,558847,30921,225,2137,279423.5,0.0553299919298126,2,-26.762592315673828,-0.2090827524662017,-20.8697452545166,-0.1656328988453698,-41.470901489257805,-0.3239914178848266,11,12,1,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,318255,22223,121,1835,318255.0,0.0698276539253114,0,-26.762592315673828,-0.2090827524662017,-20.8697452545166,-0.1656328988453698,-41.470901489257805,-0.3239914178848266,11,12,7,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,457007,27677,182,2008,457007.0,0.0605614356016428,1,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,5,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,558847,30921,225,2137,279423.5,0.0553299919298126,2,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,1,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,558847,30921,225,2137,279423.5,0.0553299919298126,2,-30.633134841918945,-0.2393213659524917,-20.8697452545166,-0.1656328988453698,-26.2784423828125,-0.2069168691560039,11,12,1,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,558847,30921,225,2137,279423.5,0.0553299919298126,2,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,1,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,318255,22223,121,1835,318255.0,0.0698276539253114,0,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,7,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,318255,22223,121,1835,318255.0,0.0698276539253114,0,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,7,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,318255,22223,121,1835,318255.0,0.0698276539253114,0,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,7,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,457007,27677,182,2008,457007.0,0.0605614356016428,1,-30.633134841918945,-0.2393213659524917,-20.8697452545166,-0.1656328988453698,-41.470901489257805,-0.3239914178848266,11,12,5,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,457007,27677,182,2008,457007.0,0.0605614356016428,1,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,5,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,457007,27677,182,2008,457007.0,0.0605614356016428,1,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,5,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,457007,27677,182,2008,457007.0,0.0605614356016428,1,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,5,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,679029,33990,279,2278,169757.25,0.0500567722438953,4,-30.633134841918945,-0.2393213659524917,-20.8697452545166,-0.1656328988453698,-41.470901489257805,-0.3239914178848266,11,12,4,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,679029,33990,279,2278,169757.25,0.0500567722438953,4,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,4,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,679029,33990,279,2278,169757.25,0.0500567722438953,4,-30.633134841918945,-0.2393213659524917,-20.8697452545166,-0.1656328988453698,-41.470901489257805,-0.3239914178848266,11,12,4,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,626939,32626,253,2210,208979.66666666663,0.0520401506366648,3,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,3,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,626939,32626,253,2210,208979.66666666663,0.0520401506366648,3,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,3,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,626939,32626,253,2210,208979.66666666663,0.0520401506366648,3,-26.762592315673828,-0.2090827524662017,-20.8697452545166,-0.1656328988453698,-26.2784423828125,-0.2069168691560039,11,12,3,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,626939,32626,253,2210,208979.66666666663,0.0520401506366648,3,-30.633134841918945,-0.2393213659524917,-20.8697452545166,-0.1656328988453698,-26.2784423828125,-0.2069168691560039,11,12,3,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,558847,30921,225,2137,279423.5,0.0553299919298126,2,-26.762592315673828,-0.2090827524662017,-20.8697452545166,-0.1656328988453698,-41.470901489257805,-0.3239914178848266,11,12,1,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,318255,22223,121,1835,318255.0,0.0698276539253114,0,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,7,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,457007,27677,182,2008,457007.0,0.0605614356016428,1,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,5,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,457007,27677,182,2008,457007.0,0.0605614356016428,1,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,5,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,679029,33990,279,2278,169757.25,0.0500567722438953,4,-30.633134841918945,-0.2393213659524917,-20.8697452545166,-0.1656328988453698,-26.2784423828125,-0.2069168691560039,11,12,4,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,679029,33990,279,2278,169757.25,0.0500567722438953,4,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,4,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,679029,33990,279,2278,169757.25,0.0500567722438953,4,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,4,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,679029,33990,279,2278,169757.25,0.0500567722438953,4,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,4,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,679029,33990,279,2278,169757.25,0.0500567722438953,4,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,4,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,558847,30921,225,2137,279423.5,0.0553299919298126,2,-30.633134841918945,-0.2393213659524917,-20.8697452545166,-0.1656328988453698,-41.470901489257805,-0.3239914178848266,11,12,1,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,558847,30921,225,2137,279423.5,0.0553299919298126,2,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,1,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,318255,22223,121,1835,318255.0,0.0698276539253114,0,-26.762592315673828,-0.2090827524662017,-20.8697452545166,-0.1656328988453698,-26.2784423828125,-0.2069168691560039,11,12,7,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,318255,22223,121,1835,318255.0,0.0698276539253114,0,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,7,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,318255,22223,121,1835,318255.0,0.0698276539253114,0,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,7,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,457007,27677,182,2008,457007.0,0.0605614356016428,1,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,5,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,457007,27677,182,2008,457007.0,0.0605614356016428,1,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,5,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,457007,27677,182,2008,457007.0,0.0605614356016428,1,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,5,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,679029,33990,279,2278,169757.25,0.0500567722438953,4,-26.762592315673828,-0.2090827524662017,-20.8697452545166,-0.1656328988453698,-26.2784423828125,-0.2069168691560039,11,12,4,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,679029,33990,279,2278,169757.25,0.0500567722438953,4,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,4,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,626939,32626,253,2210,208979.66666666663,0.0520401506366648,3,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,3,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,626939,32626,253,2210,208979.66666666663,0.0520401506366648,3,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,3,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,558847,30921,225,2137,279423.5,0.0553299919298126,2,-26.762592315673828,-0.2090827524662017,-20.8697452545166,-0.1656328988453698,-26.2784423828125,-0.2069168691560039,11,12,1,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,558847,30921,225,2137,279423.5,0.0553299919298126,2,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,1,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,318255,22223,121,1835,318255.0,0.0698276539253114,0,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,7,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,318255,22223,121,1835,318255.0,0.0698276539253114,0,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,7,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,318255,22223,121,1835,318255.0,0.0698276539253114,0,-26.762592315673828,-0.2090827524662017,-20.8697452545166,-0.1656328988453698,-26.2784423828125,-0.2069168691560039,11,12,7,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,457007,27677,182,2008,457007.0,0.0605614356016428,1,-26.762592315673828,-0.2090827524662017,-20.8697452545166,-0.1656328988453698,-41.470901489257805,-0.3239914178848266,11,12,5,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,457007,27677,182,2008,457007.0,0.0605614356016428,1,-26.762592315673828,-0.2090827524662017,-20.8697452545166,-0.1656328988453698,-26.2784423828125,-0.2069168691560039,11,12,5,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,679029,33990,279,2278,169757.25,0.0500567722438953,4,-30.633134841918945,-0.2393213659524917,-20.8697452545166,-0.1656328988453698,-41.470901489257805,-0.3239914178848266,11,12,4,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,679029,33990,279,2278,169757.25,0.0500567722438953,4,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,4,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,679029,33990,279,2278,169757.25,0.0500567722438953,4,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,4,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,679029,33990,279,2278,169757.25,0.0500567722438953,4,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,4,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,679029,33990,279,2278,169757.25,0.0500567722438953,4,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,4,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,626939,32626,253,2210,208979.66666666663,0.0520401506366648,3,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,3,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,626939,32626,253,2210,208979.66666666663,0.0520401506366648,3,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,3,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,318255,22223,121,1835,318255.0,0.0698276539253114,0,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,7,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,457007,27677,182,2008,457007.0,0.0605614356016428,1,-26.762592315673828,-0.2090827524662017,-20.8697452545166,-0.1656328988453698,-41.470901489257805,-0.3239914178848266,11,12,5,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,679029,33990,279,2278,169757.25,0.0500567722438953,4,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,4,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,679029,33990,279,2278,169757.25,0.0500567722438953,4,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,4,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,679029,33990,279,2278,169757.25,0.0500567722438953,4,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,4,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,558847,30921,225,2137,279423.5,0.0553299919298126,2,-30.633134841918945,-0.2393213659524917,-20.8697452545166,-0.1656328988453698,-26.2784423828125,-0.2069168691560039,11,12,1,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,558847,30921,225,2137,279423.5,0.0553299919298126,2,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,1,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,558847,30921,225,2137,279423.5,0.0553299919298126,2,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,1,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,558847,30921,225,2137,279423.5,0.0553299919298126,2,-26.762592315673828,-0.2090827524662017,-20.8697452545166,-0.1656328988453698,-41.470901489257805,-0.3239914178848266,11,12,1,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,558847,30921,225,2137,279423.5,0.0553299919298126,2,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,1,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,318255,22223,121,1835,318255.0,0.0698276539253114,0,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,7,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,457007,27677,182,2008,457007.0,0.0605614356016428,1,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,5,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,679029,33990,279,2278,169757.25,0.0500567722438953,4,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,4,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,679029,33990,279,2278,169757.25,0.0500567722438953,4,-26.762592315673828,-0.2090827524662017,-20.8697452545166,-0.1656328988453698,-26.2784423828125,-0.2069168691560039,11,12,4,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,679029,33990,279,2278,169757.25,0.0500567722438953,4,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,4,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,626939,32626,253,2210,208979.66666666663,0.0520401506366648,3,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,3,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,626939,32626,253,2210,208979.66666666663,0.0520401506366648,3,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,3,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,626939,32626,253,2210,208979.66666666663,0.0520401506366648,3,-26.762592315673828,-0.2090827524662017,-20.8697452545166,-0.1656328988453698,-41.470901489257805,-0.3239914178848266,11,12,3,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,626939,32626,253,2210,208979.66666666663,0.0520401506366648,3,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,3,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,626939,32626,253,2210,208979.66666666663,0.0520401506366648,3,-30.633134841918945,-0.2393213659524917,-20.8697452545166,-0.1656328988453698,-41.470901489257805,-0.3239914178848266,11,12,3,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,558847,30921,225,2137,279423.5,0.0553299919298126,2,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,1,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,558847,30921,225,2137,279423.5,0.0553299919298126,2,-26.762592315673828,-0.2090827524662017,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,1,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,318255,22223,121,1835,318255.0,0.0698276539253114,0,-26.762592315673828,-0.2090827524662017,-20.8697452545166,-0.1656328988453698,-26.2784423828125,-0.2069168691560039,11,12,7,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,318255,22223,121,1835,318255.0,0.0698276539253114,0,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-41.470901489257805,-0.3239914178848266,11,12,7,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,318255,22223,121,1835,318255.0,0.0698276539253114,0,-26.762592315673828,-0.2090827524662017,-20.8697452545166,-0.1656328988453698,-41.470901489257805,-0.3239914178848266,11,12,7,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,457007,27677,182,2008,457007.0,0.0605614356016428,1,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,5,https://www.youtube.com/watch?v=VjxcRAiO8pg
VjxcRAiO8pg,457007,27677,182,2008,457007.0,0.0605614356016428,1,-30.633134841918945,-0.2393213659524917,-32.39826202392578,-0.2531114220619201,-26.2784423828125,-0.2069168691560039,11,12,5,https://www.youtube.com/watch?v=VjxcRAiO8pg
YBnZmnuBd7Y,1396830,70707,646,11836,279366.0,0.0506196172762612,5,-3.3816282749176025,-0.135265130996704,-16.775169372558594,-0.131056010723114,-8.744850158691406,-0.460255271510074,11,13,6,https://www.youtube.com/watch?v=YBnZmnuBd7Y
YBnZmnuBd7Y,1396830,70707,646,11836,279366.0,0.0506196172762612,5,-3.3816282749176025,-0.135265130996704,-16.775169372558594,-0.131056010723114,-18.5524845123291,-0.1717822640030472,11,13,6,https://www.youtube.com/watch?v=YBnZmnuBd7Y
YBnZmnuBd7Y,1277700,65045,583,10026,319425.0,0.0509078813492995,4,-3.135676145553589,-0.1254270458221435,-16.775169372558594,-0.131056010723114,-18.5524845123291,-0.1717822640030472,11,13,2,https://www.youtube.com/watch?v=YBnZmnuBd7Y
YBnZmnuBd7Y,1277700,65045,583,10026,319425.0,0.0509078813492995,4,-3.3816282749176025,-0.135265130996704,-13.351402282714844,-0.1043078303337097,-8.744850158691406,-0.460255271510074,11,13,2,https://www.youtube.com/watch?v=YBnZmnuBd7Y
YBnZmnuBd7Y,1277700,65045,583,10026,319425.0,0.0509078813492995,4,-3.3816282749176025,-0.135265130996704,-16.775169372558594,-0.131056010723114,-18.5524845123291,-0.1717822640030472,11,13,2,https://www.youtube.com/watch?v=YBnZmnuBd7Y
YBnZmnuBd7Y,1277700,65045,583,10026,319425.0,0.0509078813492995,4,-3.135676145553589,-0.1254270458221435,-16.775169372558594,-0.131056010723114,-18.5524845123291,-0.1717822640030472,11,13,2,https://www.youtube.com/watch?v=YBnZmnuBd7Y
YBnZmnuBd7Y,1277700,65045,583,10026,319425.0,0.0509078813492995,4,-3.3816282749176025,-0.135265130996704,-13.351402282714844,-0.1043078303337097,-18.5524845123291,-0.1717822640030472,11,13,2,https://www.youtube.com/watch?v=YBnZmnuBd7Y
YBnZmnuBd7Y,1131533,57726,513,8486,377177.6666666666,0.0510157458951705,3,-3.135676145553589,-0.1254270458221435,-16.775169372558594,-0.131056010723114,-18.5524845123291,-0.1717822640030472,11,13,4,https://www.youtube.com/watch?v=YBnZmnuBd7Y
YBnZmnuBd7Y,652948,36272,306,6268,652948.0,0.0555511311773678,1,-3.3816282749176025,-0.135265130996704,-13.351402282714844,-0.1043078303337097,-8.744850158691406,-0.460255271510074,11,13,1,https://www.youtube.com/watch?v=YBnZmnuBd7Y
YBnZmnuBd7Y,652948,36272,306,6268,652948.0,0.0555511311773678,1,-3.3816282749176025,-0.135265130996704,-13.351402282714844,-0.1043078303337097,-8.744850158691406,-0.460255271510074,11,13,1,https://www.youtube.com/watch?v=YBnZmnuBd7Y
YBnZmnuBd7Y,1396830,70707,646,11836,279366.0,0.0506196172762612,5,-3.135676145553589,-0.1254270458221435,-16.775169372558594,-0.131056010723114,-18.5524845123291,-0.1717822640030472,11,13,6,https://www.youtube.com/watch?v=YBnZmnuBd7Y
YBnZmnuBd7Y,1396830,70707,646,11836,279366.0,0.0506196172762612,5,-3.3816282749176025,-0.135265130996704,-16.775169372558594,-0.131056010723114,-8.744850158691406,-0.460255271510074,11,13,6,https://www.youtube.com/watch?v=YBnZmnuBd7Y
YBnZmnuBd7Y,1131533,57726,513,8486,377177.6666666666,0.0510157458951705,3,-3.3816282749176025,-0.135265130996704,-16.775169372558594,-0.131056010723114,-18.5524845123291,-0.1717822640030472,11,13,4,https://www.youtube.com/watch?v=YBnZmnuBd7Y
YBnZmnuBd7Y,1131533,57726,513,8486,377177.6666666666,0.0510157458951705,3,-3.135676145553589,-0.1254270458221435,-16.775169372558594,-0.131056010723114,-18.5524845123291,-0.1717822640030472,11,13,4,https://www.youtube.com/watch?v=YBnZmnuBd7Y
YBnZmnuBd7Y,911322,47534,430,7399,455661.0,0.0521593904240213,2,-3.3816282749176025,-0.135265130996704,-16.775169372558594,-0.131056010723114,-8.744850158691406,-0.460255271510074,11,13,3,https://www.youtube.com/watch?v=YBnZmnuBd7Y
